user_id,group,pre_spend,spend,converted
11442,control,19.04,7.59,1
7673,control,17.01,19.11,0
23660,treatment,23.45,31.2,1
7634,control,13.72,41.08,0
8302,control,26.69,41.6,0
25545,treatment,30.32,34.03,0
34075,treatment,20.57,27.66,0
11392,control,18.95,22.06,1
9709,control,63.26,68.34,0
1745,control,29.33,0.0,0
15197,control,67.97,58.78,0
13258,control,32.34,31.69,0
35215,treatment,12.72,30.6,0
20968,treatment,3.39,20.72,0
36904,treatment,36.21,16.25,0
19024,control,16.54,0.0,0
32082,treatment,14.17,7.89,0
15567,control,44.62,38.72,0
10386,control,14.52,14.23,0
21856,treatment,21.13,30.61,0
39452,treatment,16.83,0.0,0
27978,treatment,43.06,26.65,0
14705,control,31.51,28.05,0
11720,control,23.16,37.57,0
33186,treatment,12.7,14.71,0
8475,control,34.1,37.92,1
7922,control,39.9,38.29,0
36318,treatment,3.86,0.0,0
2145,control,60.89,67.0,0
38523,treatment,24.92,5.13,0
27903,treatment,38.5,13.98,0
37212,treatment,9.18,8.98,0
11372,control,32.75,33.01,1
13453,control,16.26,22.8,1
15983,control,58.17,35.41,0
9332,control,27.41,0.0,0
21342,treatment,18.16,34.83,0
9935,control,21.85,29.2,0
22081,treatment,4.37,0.0,0
20570,treatment,18.76,38.59,0
23677,treatment,24.78,14.85,0
25354,treatment,26.56,19.21,0
6072,control,34.73,33.38,0
32460,treatment,13.88,9.64,0
3735,control,37.96,27.52,0
16759,control,3.45,10.18,0
13171,control,9.66,6.85,1
12979,control,18.37,0.0,0
15051,control,67.92,36.68,0
29298,treatment,63.39,33.98,0
8174,control,41.7,33.06,0
12605,control,47.95,42.21,0
27922,treatment,15.32,8.93,0
34136,treatment,20.95,2.66,0
18286,control,39.21,26.62,0
16317,control,2.81,9.76,0
39524,treatment,45.11,37.19,0
32944,treatment,22.59,41.18,0
7413,control,16.58,0.0,0
16880,control,21.72,44.16,1
13042,control,22.52,17.63,0
36554,treatment,10.61,34.36,1
2133,control,30.9,29.0,1
8317,control,49.42,56.66,0
30846,treatment,5.18,2.71,0
36134,treatment,52.85,51.47,0
17983,control,44.26,49.96,0
37885,treatment,56.59,91.51,0
9694,control,23.84,18.53,0
12354,control,12.26,2.83,0
5748,control,32.43,32.79,1
24251,treatment,39.8,31.65,0
26590,treatment,63.43,43.08,0
19589,control,9.3,1.69,0
35277,treatment,11.31,5.94,0
18823,control,32.03,58.09,0
17800,control,18.25,16.23,0
5260,control,16.17,15.88,0
13597,control,40.77,22.57,0
14843,control,52.76,22.4,0
20715,treatment,40.03,34.88,0
31731,treatment,15.97,40.75,0
8557,control,1.83,14.24,0
11943,control,47.08,33.32,1
39706,treatment,31.7,22.67,0
12772,control,38.92,47.27,0
18843,control,5.3,5.44,0
11956,control,9.82,20.28,0
7923,control,19.87,0.0,0
8027,control,36.83,23.68,0
24898,treatment,10.54,26.8,0
5236,control,24.13,33.15,0
872,control,22.05,36.64,0
935,control,5.84,11.55,0
291,control,35.0,26.54,0
2263,control,47.44,19.23,0
27321,treatment,10.82,0.0,1
18317,control,5.64,21.04,0
22463,treatment,10.37,23.63,0
2444,control,18.73,11.06,0
17312,control,7.01,13.15,1
12054,control,11.71,25.53,0
4377,control,42.53,61.36,0
3994,control,60.37,29.52,0
11193,control,49.25,52.77,0
30445,treatment,37.76,12.36,0
14137,control,21.88,40.95,0
23264,treatment,10.89,21.99,1
20750,treatment,31.59,30.47,0
9770,control,21.36,78.17,0
4435,control,5.31,27.01,1
23867,treatment,26.15,25.62,0
11989,control,16.91,0.0,0
20340,treatment,14.76,4.47,0
28850,treatment,34.65,23.5,0
33805,treatment,5.26,23.65,1
33492,treatment,27.89,49.69,0
10110,control,12.66,24.4,0
15155,control,31.56,30.36,0
5252,control,46.76,31.28,0
33336,treatment,44.7,52.43,0
19483,control,71.33,67.88,0
20931,treatment,43.29,24.99,0
32061,treatment,18.54,21.36,0
39129,treatment,1.91,13.58,1
11179,control,21.32,23.48,0
8261,control,14.84,31.0,0
1571,control,17.22,17.28,0
992,control,9.53,16.3,0
27895,treatment,46.12,50.52,0
36141,treatment,11.06,0.0,0
30675,treatment,30.55,33.22,0
14219,control,11.64,6.89,0
18550,control,8.27,0.0,0
5315,control,10.68,24.69,0
7306,control,31.36,12.72,0
36798,treatment,43.48,56.5,0
9050,control,4.3,26.55,0
12934,control,19.44,34.39,0
8036,control,7.41,20.46,0
24369,treatment,17.11,21.05,0
24872,treatment,19.98,26.04,0
30269,treatment,6.94,39.52,0
18708,control,51.52,55.92,0
25620,treatment,24.33,5.16,0
21480,treatment,9.07,34.98,0
7729,control,63.67,58.42,0
37260,treatment,27.51,19.5,0
4675,control,61.37,38.08,1
23740,treatment,17.14,0.0,0
38182,treatment,28.83,30.17,1
36670,treatment,10.23,5.33,0
613,control,15.24,10.81,0
18474,control,7.72,8.35,1
17103,control,6.72,21.33,0
32507,treatment,19.11,32.92,0
10346,control,21.06,23.18,1
25863,treatment,31.62,51.71,0
32606,treatment,60.6,76.35,0
7452,control,11.62,19.36,0
22800,treatment,7.27,0.0,0
6397,control,4.88,20.09,0
9710,control,28.99,19.23,0
34951,treatment,34.51,28.07,0
7447,control,28.16,8.34,0
6761,control,23.25,0.39,1
8338,control,22.46,30.53,0
24304,treatment,25.12,33.04,0
20419,treatment,34.67,64.07,0
37884,treatment,26.27,31.29,0
2802,control,27.35,18.5,0
21035,treatment,8.03,21.07,0
23549,treatment,60.09,52.27,0
15307,control,22.53,13.59,0
21859,treatment,4.11,15.58,0
10601,control,45.85,37.47,0
3209,control,28.12,37.64,0
23213,treatment,28.39,22.5,0
55,control,19.58,6.77,1
33197,treatment,64.34,52.6,1
29475,treatment,20.46,1.81,0
29957,treatment,11.54,46.93,0
16428,control,15.44,7.71,0
3951,control,6.83,3.68,0
29889,treatment,7.63,26.4,0
2216,control,85.96,102.0,1
33036,treatment,33.02,32.41,0
2262,control,16.79,44.5,0
16401,control,19.52,23.18,0
6717,control,12.29,10.94,0
9343,control,18.09,28.86,1
31674,treatment,23.91,16.72,0
14563,control,71.94,95.38,0
24828,treatment,55.83,64.4,0
4739,control,18.61,11.77,0
28768,treatment,35.66,36.71,1
26003,treatment,25.62,25.5,0
36303,treatment,2.21,20.0,0
34928,treatment,58.34,73.52,0
24660,treatment,16.58,34.37,0
15015,control,98.77,71.52,0
22821,treatment,59.91,54.6,0
76,control,16.36,31.29,0
8191,control,54.96,38.68,0
25329,treatment,30.35,31.17,0
4998,control,25.58,25.77,0
36401,treatment,39.47,18.77,1
15653,control,56.05,53.67,0
15028,control,6.85,20.31,0
14871,control,29.46,18.82,0
20341,treatment,11.96,0.45,0
30061,treatment,26.87,22.53,1
19883,control,19.12,13.67,0
17463,control,33.78,43.88,0
20298,treatment,8.85,2.32,0
39396,treatment,42.49,49.78,0
8752,control,1.46,10.88,0
38992,treatment,51.14,32.47,0
38869,treatment,15.39,30.39,0
9673,control,17.71,15.01,0
36281,treatment,13.88,26.5,0
39151,treatment,47.45,39.2,0
8147,control,36.06,30.04,0
6767,control,62.86,44.26,0
16512,control,28.22,42.27,0
28746,treatment,10.25,20.18,0
34437,treatment,50.75,23.23,0
9099,control,38.13,47.13,0
20208,treatment,2.89,0.0,0
7921,control,25.65,32.87,0
4330,control,10.86,0.99,0
2197,control,35.2,20.96,1
3967,control,21.29,31.5,1
10420,control,23.08,24.68,0
31666,treatment,47.89,53.98,0
22806,treatment,8.17,23.75,0
19663,control,23.53,32.34,0
6569,control,12.8,18.39,1
6170,control,37.3,28.96,0
25258,treatment,11.51,14.32,0
14918,control,86.45,67.58,0
12051,control,33.54,42.56,0
7880,control,29.02,5.25,0
4123,control,61.65,43.19,0
17688,control,31.01,40.18,0
15799,control,10.38,10.52,0
39055,treatment,3.26,7.2,1
10253,control,23.8,54.71,0
36921,treatment,18.38,16.07,0
11952,control,39.96,19.1,0
10384,control,5.55,20.83,0
16543,control,28.85,17.06,0
17587,control,21.07,26.08,1
17838,control,19.27,10.93,1
3501,control,39.03,24.42,0
7410,control,21.95,0.0,0
7605,control,72.36,56.4,1
30146,treatment,21.19,20.81,0
22048,treatment,29.6,27.27,0
4561,control,23.16,29.12,0
36370,treatment,29.36,28.64,0
21488,treatment,21.15,30.17,0
9771,control,17.68,32.08,0
6634,control,9.22,9.58,0
5391,control,17.99,2.4,0
18027,control,31.95,6.87,0
27566,treatment,17.4,15.88,0
5134,control,20.17,3.62,0
31283,treatment,32.1,36.26,0
28171,treatment,9.58,25.22,1
1292,control,41.56,40.19,0
13713,control,24.9,22.26,0
26067,treatment,35.91,55.8,0
37352,treatment,18.42,5.98,0
16159,control,19.16,21.92,0
39086,treatment,18.46,16.98,0
22831,treatment,39.76,37.66,0
32454,treatment,7.94,0.0,1
16647,control,21.51,23.25,0
13063,control,51.83,35.16,0
8573,control,36.61,2.54,0
29075,treatment,12.19,0.0,0
25189,treatment,8.18,4.92,0
28710,treatment,31.09,25.07,0
24791,treatment,40.25,45.48,0
11755,control,20.57,21.83,0
5198,control,26.46,25.77,0
32549,treatment,11.0,37.3,0
2835,control,33.28,2.49,0
36194,treatment,14.61,22.73,0
11057,control,52.77,52.12,0
19770,control,27.21,8.53,0
14186,control,38.79,34.15,0
15203,control,43.52,31.06,0
9499,control,5.94,9.85,0
35124,treatment,36.62,17.96,0
5713,control,32.38,24.87,0
39635,treatment,21.47,35.35,0
22667,treatment,15.2,33.36,0
19439,control,22.25,15.01,0
16416,control,32.34,16.78,0
22285,treatment,13.61,47.32,0
13003,control,18.57,20.22,0
9219,control,34.53,56.16,0
38929,treatment,21.54,28.81,0
26912,treatment,14.74,4.61,0
8778,control,16.8,22.59,0
36557,treatment,57.49,37.7,0
8585,control,17.06,29.47,0
21995,treatment,13.58,2.89,0
9330,control,22.44,0.0,0
2445,control,21.2,14.95,0
22331,treatment,12.31,18.16,1
11669,control,32.47,18.5,0
24470,treatment,26.34,17.59,0
30194,treatment,25.71,21.32,0
28889,treatment,8.7,0.0,0
8496,control,17.56,0.0,0
26285,treatment,55.99,67.72,0
39439,treatment,13.4,18.55,0
24744,treatment,17.18,41.07,0
22101,treatment,4.63,0.0,0
25129,treatment,10.42,6.74,0
25119,treatment,6.24,33.87,0
20729,treatment,28.46,9.41,0
3307,control,6.6,9.75,1
17792,control,59.74,45.67,0
13668,control,12.57,46.58,0
23019,treatment,57.62,10.92,0
31848,treatment,21.21,0.0,0
32614,treatment,29.85,30.32,0
25829,treatment,51.19,29.9,0
33517,treatment,22.66,23.52,0
13137,control,7.66,24.18,0
9190,control,31.43,44.93,0
35896,treatment,39.06,27.42,0
19171,control,30.65,13.23,0
2357,control,4.01,5.16,0
2144,control,13.48,0.0,0
29076,treatment,33.13,28.18,0
33434,treatment,21.2,30.12,0
10871,control,6.89,16.59,0
25989,treatment,51.85,25.81,0
33903,treatment,19.16,18.78,0
12141,control,24.3,51.71,0
39361,treatment,42.55,47.15,0
5290,control,29.26,24.45,0
37211,treatment,9.89,33.55,0
26636,treatment,22.52,0.0,0
8677,control,20.98,23.35,0
19975,control,7.04,8.9,1
28427,treatment,43.07,25.97,0
23795,treatment,48.69,22.37,0
6244,control,30.63,50.45,0
28433,treatment,17.61,30.12,0
25287,treatment,4.76,6.27,0
33629,treatment,45.03,33.28,0
19165,control,23.77,0.0,0
36967,treatment,49.86,53.8,0
27493,treatment,20.89,28.03,0
1548,control,17.5,13.43,0
22682,treatment,36.24,30.25,0
1597,control,25.31,26.19,0
29270,treatment,5.36,0.0,0
16337,control,12.01,10.97,0
17851,control,17.36,5.64,0
3288,control,8.25,44.07,0
7389,control,55.7,55.07,0
21957,treatment,34.46,27.61,0
37794,treatment,36.18,51.05,1
14680,control,12.57,20.87,0
17507,control,14.39,0.0,0
39443,treatment,12.57,25.02,0
7705,control,19.07,39.74,0
25604,treatment,8.99,20.12,0
3669,control,18.88,15.78,0
8071,control,35.27,50.67,0
23899,treatment,25.96,51.36,1
31606,treatment,13.23,39.92,0
1340,control,22.07,7.63,0
39790,treatment,12.61,9.35,0
15107,control,17.47,0.0,0
11474,control,2.64,0.0,0
36454,treatment,23.66,30.68,0
31442,treatment,22.1,20.84,0
6441,control,31.6,22.2,0
14395,control,10.24,12.69,1
38774,treatment,47.36,59.38,0
33475,treatment,26.3,32.36,0
34562,treatment,4.99,19.78,0
35642,treatment,62.17,32.35,0
33257,treatment,15.99,9.22,1
16675,control,15.62,21.55,0
36600,treatment,12.74,15.22,0
32660,treatment,66.66,58.54,0
10968,control,24.14,27.94,0
1655,control,80.11,47.66,0
21890,treatment,2.34,16.2,0
8213,control,1.9,50.16,0
20806,treatment,51.21,36.24,0
31,control,17.82,28.98,0
8668,control,17.8,28.29,0
18484,control,49.64,44.31,0
1840,control,11.51,0.0,0
18896,control,8.71,10.36,0
2065,control,2.96,0.0,0
5806,control,10.04,23.01,1
13707,control,47.42,37.4,0
29207,treatment,11.6,15.03,0
33060,treatment,11.74,34.99,1
12826,control,15.81,24.98,0
13280,control,15.39,25.26,0
32357,treatment,19.16,26.88,0
31278,treatment,57.68,43.47,0
13018,control,14.25,9.8,0
8258,control,28.44,8.65,0
9365,control,4.3,0.0,0
34707,treatment,11.6,20.55,0
9588,control,41.85,42.4,0
4065,control,32.97,38.08,0
21496,treatment,39.94,52.71,0
34874,treatment,2.24,10.95,0
6351,control,51.58,68.92,0
22799,treatment,46.44,57.25,0
6346,control,20.59,10.36,0
12615,control,19.86,39.44,0
11747,control,43.71,33.26,1
25278,treatment,15.37,16.95,0
29289,treatment,18.35,13.79,0
5820,control,14.2,27.34,0
10,control,6.34,0.0,0
18987,control,20.9,29.97,0
26776,treatment,44.9,40.95,0
2097,control,27.9,32.1,0
5074,control,14.41,34.02,0
31361,treatment,4.54,0.0,0
15367,control,72.24,83.2,0
30283,treatment,7.84,31.18,0
5032,control,9.05,8.94,0
9842,control,67.23,41.93,0
22555,treatment,72.76,67.1,1
28782,treatment,64.83,63.49,0
39022,treatment,5.48,13.9,0
13139,control,113.07,75.59,0
22864,treatment,17.86,34.08,0
25066,treatment,62.85,40.76,0
25766,treatment,5.05,2.9,0
25665,treatment,39.42,40.28,0
28818,treatment,17.61,31.94,0
1479,control,6.6,4.75,0
7970,control,96.46,91.12,0
30471,treatment,97.08,96.65,0
11393,control,17.16,0.23,0
31719,treatment,42.56,24.5,0
21778,treatment,2.31,0.0,0
10264,control,20.04,4.63,0
6839,control,36.74,39.2,0
22046,treatment,7.85,10.46,0
16455,control,37.25,36.95,0
3461,control,32.46,25.46,0
6704,control,69.67,59.83,0
10044,control,23.05,27.5,0
27303,treatment,14.8,42.99,0
13542,control,15.27,39.24,0
18189,control,25.4,31.2,0
15375,control,8.77,3.64,0
12472,control,29.92,17.24,0
12040,control,2.44,0.0,1
33592,treatment,5.11,0.0,0
8578,control,11.05,13.13,0
11864,control,23.64,16.62,0
30728,treatment,1.17,7.25,1
2807,control,22.52,20.32,0
15709,control,35.89,39.89,0
23249,treatment,12.7,35.75,0
13138,control,13.33,44.1,0
36687,treatment,30.88,45.58,0
33236,treatment,13.64,42.41,0
9610,control,105.61,81.87,0
24607,treatment,39.75,14.29,1
4632,control,28.8,41.18,0
341,control,8.18,34.05,0
22746,treatment,45.74,82.45,1
13405,control,17.42,28.06,0
26803,treatment,30.17,27.99,0
1619,control,11.2,27.52,0
28965,treatment,12.77,5.88,0
34870,treatment,14.0,26.08,1
19044,control,20.59,28.12,0
16340,control,3.65,18.73,0
16827,control,12.22,31.03,0
1927,control,13.87,6.82,0
10103,control,45.51,40.62,0
15594,control,20.05,29.29,1
35948,treatment,51.49,29.07,0
20640,treatment,24.51,35.62,0
1653,control,19.18,22.82,0
25325,treatment,46.6,43.86,0
33456,treatment,38.23,36.9,0
38716,treatment,9.33,23.41,0
19245,control,27.67,39.8,0
34732,treatment,23.69,7.09,0
15811,control,13.87,23.91,0
25657,treatment,31.57,54.32,0
29592,treatment,25.04,36.91,0
10045,control,8.7,16.42,0
29533,treatment,14.17,15.13,0
13502,control,26.51,2.44,0
29520,treatment,8.59,0.0,1
22083,treatment,28.22,15.73,0
31712,treatment,21.21,26.67,0
16766,control,41.06,16.9,0
13804,control,43.09,46.31,0
25866,treatment,28.92,30.34,0
4011,control,9.75,0.0,0
29966,treatment,4.96,0.5,0
10381,control,19.36,0.0,0
34299,treatment,41.22,51.12,0
38189,treatment,25.95,41.62,1
18731,control,33.98,19.52,0
3882,control,21.53,8.12,0
12244,control,22.15,49.96,0
20054,treatment,22.62,16.08,1
25144,treatment,22.77,31.14,0
15381,control,11.9,4.87,0
7740,control,7.6,0.0,0
36221,treatment,7.09,20.5,0
31582,treatment,11.17,10.53,0
38407,treatment,10.32,8.61,0
25012,treatment,27.16,16.74,0
26135,treatment,84.12,57.12,0
9110,control,25.05,20.55,0
17039,control,17.39,14.71,0
1053,control,45.76,50.09,0
23012,treatment,17.0,25.96,0
23978,treatment,9.62,35.8,0
9667,control,32.41,28.84,0
14275,control,7.8,11.3,0
8794,control,34.84,38.01,0
31549,treatment,12.58,7.66,0
35125,treatment,25.08,57.17,0
20588,treatment,41.04,51.82,0
23719,treatment,8.34,0.0,0
31689,treatment,27.79,43.83,0
32979,treatment,16.33,3.95,0
3650,control,19.32,30.58,1
29974,treatment,46.46,44.53,0
29509,treatment,6.71,23.23,0
39889,treatment,29.08,34.66,0
13705,control,29.81,21.26,0
34841,treatment,21.42,14.68,0
27629,treatment,53.32,54.16,0
19902,control,9.66,17.77,0
6105,control,7.64,55.11,0
13513,control,15.19,9.64,0
2489,control,25.9,9.97,0
142,control,20.74,33.32,0
32355,treatment,61.9,65.4,0
39141,treatment,2.14,0.0,0
12173,control,36.65,51.33,0
6319,control,36.07,5.3,0
20717,treatment,20.73,15.39,0
9181,control,32.22,39.39,0
27998,treatment,20.09,35.1,0
18142,control,22.42,38.71,0
15382,control,54.17,37.88,0
17250,control,38.38,26.54,0
482,control,8.21,3.44,0
29477,treatment,9.96,28.86,0
21799,treatment,14.82,29.87,0
4387,control,45.45,40.69,0
37163,treatment,8.69,20.85,0
6313,control,6.63,8.93,0
24903,treatment,7.04,0.0,0
26021,treatment,39.19,41.82,0
19492,control,21.2,26.68,0
5322,control,14.54,32.89,0
6983,control,31.63,48.65,0
11095,control,20.18,22.57,0
3761,control,20.78,12.58,0
31064,treatment,18.71,6.11,0
11364,control,10.35,22.46,0
11605,control,14.71,0.0,0
34114,treatment,44.97,32.32,0
23936,treatment,4.57,24.03,0
1443,control,11.92,10.96,0
29631,treatment,6.01,0.0,0
9584,control,6.46,0.0,0
36234,treatment,20.2,17.93,0
22231,treatment,76.72,65.55,0
2085,control,29.73,39.1,0
24672,treatment,33.46,23.76,0
26586,treatment,29.19,58.01,0
2119,control,30.01,26.36,1
7023,control,36.4,29.16,0
28666,treatment,6.92,7.23,0
12957,control,43.66,50.04,1
9071,control,27.68,21.67,0
36593,treatment,20.31,30.81,0
33028,treatment,6.01,2.17,1
27734,treatment,11.99,48.83,0
36793,treatment,21.25,47.66,0
1223,control,31.61,53.77,0
26424,treatment,25.21,10.67,0
1377,control,49.17,53.99,0
25797,treatment,32.86,27.1,1
16919,control,25.71,41.05,0
24375,treatment,41.06,35.54,0
6518,control,80.78,70.62,0
18596,control,33.43,27.71,0
12249,control,26.25,53.19,0
24271,treatment,66.31,56.16,1
30985,treatment,16.61,22.27,0
20886,treatment,21.27,20.79,0
30461,treatment,16.33,2.1,0
15365,control,48.43,52.17,0
16910,control,11.97,11.53,0
17543,control,44.54,48.1,0
24316,treatment,4.0,0.0,0
12364,control,21.1,26.24,0
14799,control,51.07,28.91,0
35728,treatment,52.88,59.22,0
35020,treatment,14.37,14.12,1
2088,control,18.14,0.0,0
22611,treatment,3.8,0.0,1
4525,control,40.5,45.17,0
38824,treatment,32.42,52.24,0
32007,treatment,5.67,11.3,0
24131,treatment,10.9,13.14,1
23287,treatment,40.22,45.22,0
26147,treatment,62.96,77.52,0
29010,treatment,6.9,8.25,0
12180,control,10.69,21.87,0
20733,treatment,19.34,8.75,0
320,control,24.31,38.21,0
35344,treatment,45.7,35.81,0
21426,treatment,68.14,50.94,1
12407,control,19.89,30.94,0
1084,control,10.77,0.0,0
7283,control,52.11,61.15,0
23812,treatment,17.04,29.72,0
11844,control,20.05,13.93,0
33959,treatment,12.26,7.2,0
20211,treatment,10.53,11.85,1
10290,control,14.88,5.68,0
4846,control,26.45,33.56,0
23473,treatment,28.71,28.08,0
38391,treatment,20.59,16.11,0
2803,control,7.04,24.12,0
1864,control,24.8,39.22,0
7160,control,21.79,0.0,0
26871,treatment,17.75,22.14,0
26535,treatment,15.22,21.57,0
7596,control,14.9,14.83,0
9587,control,29.4,12.12,0
35538,treatment,29.51,0.0,0
22663,treatment,17.81,4.88,0
10946,control,32.79,31.78,1
34573,treatment,26.15,19.54,0
11046,control,24.54,3.54,0
5864,control,8.97,21.81,0
28488,treatment,13.75,2.51,0
4366,control,15.34,24.59,1
18425,control,26.51,28.17,0
37208,treatment,28.27,25.24,1
34001,treatment,1.54,0.0,0
5911,control,71.36,59.26,0
7003,control,11.68,5.11,0
5169,control,21.9,29.41,0
15010,control,4.93,28.7,0
20203,treatment,55.5,25.42,1
35250,treatment,34.81,33.35,0
26643,treatment,17.85,20.18,0
9467,control,46.02,31.6,0
28971,treatment,5.25,29.23,0
2949,control,20.2,14.6,1
8461,control,33.44,7.39,0
18274,control,7.48,6.29,0
33445,treatment,27.16,48.09,1
30842,treatment,45.19,29.63,0
30973,treatment,42.43,34.23,0
15021,control,20.33,44.89,0
37941,treatment,5.7,34.52,0
34064,treatment,10.7,20.45,0
4391,control,29.92,30.8,0
21550,treatment,40.06,33.79,0
39002,treatment,15.53,2.17,0
11592,control,19.96,9.22,0
35007,treatment,7.0,0.0,0
20284,treatment,22.71,31.71,0
9831,control,42.1,38.96,0
24392,treatment,24.14,23.57,0
3342,control,22.29,25.0,0
365,control,13.28,0.0,1
10697,control,20.41,15.27,1
4198,control,6.35,7.08,0
9237,control,16.77,33.51,1
2795,control,88.73,77.01,1
29719,treatment,8.26,0.0,0
3694,control,31.3,29.78,0
32006,treatment,87.99,80.61,0
25433,treatment,22.26,29.57,0
37173,treatment,27.0,11.45,0
32554,treatment,34.29,21.09,0
34383,treatment,21.8,26.39,0
19638,control,8.73,6.13,0
12662,control,15.87,14.99,0
16928,control,6.77,43.46,0
26940,treatment,15.4,21.74,0
28264,treatment,75.03,77.91,0
37253,treatment,48.77,35.14,0
4946,control,38.32,29.29,0
12643,control,13.93,17.03,0
5956,control,10.13,24.38,0
29834,treatment,16.86,32.5,0
22644,treatment,13.3,1.26,0
22742,treatment,30.43,28.8,0
15222,control,21.49,0.0,0
12698,control,10.59,39.19,1
5141,control,9.59,12.35,1
1894,control,6.5,0.0,0
39008,treatment,3.99,0.0,0
1898,control,31.11,1.51,0
832,control,36.2,53.52,0
16377,control,18.64,15.16,0
22707,treatment,37.93,63.06,0
14091,control,41.94,34.48,0
153,control,19.77,17.48,0
31190,treatment,21.66,19.6,0
15040,control,38.76,32.79,0
24510,treatment,22.38,0.0,0
17896,control,32.11,32.54,0
6362,control,64.27,49.71,0
6866,control,7.37,4.64,0
36650,treatment,17.41,21.6,0
17459,control,33.08,30.62,0
15778,control,16.33,9.92,0
2202,control,10.28,14.25,0
22837,treatment,4.44,18.84,0
14727,control,16.33,30.28,1
13057,control,31.92,43.97,0
14660,control,40.96,49.03,1
35370,treatment,35.34,24.63,0
29226,treatment,20.68,34.31,0
32745,treatment,43.83,17.9,0
12177,control,3.96,8.46,0
7211,control,30.89,27.84,0
17745,control,26.69,26.71,1
18393,control,63.26,36.17,0
29713,treatment,19.88,7.0,0
27860,treatment,7.27,31.41,0
34603,treatment,32.46,0.0,0
29828,treatment,10.95,0.0,0
35532,treatment,93.29,59.07,0
9327,control,28.36,33.36,0
27788,treatment,22.11,30.56,0
32083,treatment,82.86,83.17,1
12838,control,3.1,0.0,0
3589,control,6.64,12.04,0
2356,control,8.32,21.57,0
8663,control,16.47,5.79,0
26198,treatment,28.46,32.22,0
23000,treatment,20.04,21.01,0
15059,control,6.51,20.01,0
27590,treatment,6.99,30.46,0
21194,treatment,3.44,34.35,0
13130,control,17.08,38.99,0
18452,control,39.24,36.98,1
37157,treatment,23.04,14.14,0
17263,control,27.93,18.94,0
15632,control,3.33,6.87,1
23293,treatment,43.73,71.77,0
119,control,35.28,10.51,0
37727,treatment,5.21,38.47,0
3121,control,18.94,4.73,0
23479,treatment,5.28,26.59,0
10251,control,13.95,20.27,0
39339,treatment,18.13,11.54,0
20862,treatment,18.82,15.84,1
15904,control,10.7,13.02,0
27153,treatment,19.5,12.69,0
26487,treatment,23.12,23.24,0
6741,control,33.0,32.5,0
38074,treatment,24.65,34.72,0
33788,treatment,20.71,0.7,0
5849,control,6.77,43.51,1
29831,treatment,7.33,2.89,0
32826,treatment,7.99,0.0,1
26870,treatment,10.65,8.22,0
11146,control,34.89,31.37,0
10590,control,27.3,51.21,0
32175,treatment,12.82,0.51,0
33836,treatment,34.66,32.96,0
26349,treatment,32.18,16.1,0
26089,treatment,29.66,34.15,0
30868,treatment,37.69,33.8,0
11477,control,16.91,25.02,0
35836,treatment,17.53,4.61,0
21548,treatment,13.34,1.26,0
39845,treatment,28.42,41.46,1
38859,treatment,51.22,39.41,0
36940,treatment,16.29,0.0,0
24868,treatment,4.76,0.0,0
3289,control,29.01,5.53,0
34567,treatment,10.68,15.18,1
38912,treatment,9.66,13.16,0
7878,control,8.08,8.4,0
15754,control,8.48,35.35,0
33682,treatment,25.21,18.81,0
4288,control,46.83,40.94,0
36563,treatment,56.88,67.12,0
20105,treatment,27.58,20.21,0
9528,control,29.8,42.38,0
23944,treatment,14.18,36.01,0
32618,treatment,9.15,33.33,0
13326,control,36.25,26.27,0
6274,control,26.57,2.72,0
22439,treatment,21.4,25.91,1
31667,treatment,25.58,17.09,0
20359,treatment,4.36,8.3,0
25879,treatment,16.97,18.88,0
12914,control,28.44,33.93,1
11997,control,20.04,22.71,0
1173,control,14.29,2.04,0
9624,control,11.84,4.72,0
25675,treatment,8.19,4.06,0
8598,control,24.94,12.72,0
10100,control,19.86,49.97,0
11214,control,42.42,47.25,0
21121,treatment,13.74,11.7,0
1570,control,16.49,12.99,0
14198,control,10.66,36.78,0
14486,control,17.1,18.4,0
24626,treatment,15.13,3.9,1
13123,control,19.63,40.11,0
2813,control,22.61,15.57,0
16693,control,13.0,2.66,0
36858,treatment,30.52,60.68,0
8967,control,50.42,27.89,0
22054,treatment,7.59,9.76,0
16751,control,10.41,28.91,0
33338,treatment,10.7,12.02,0
10455,control,20.16,19.41,0
21376,treatment,39.83,29.35,0
38849,treatment,27.13,6.19,0
1541,control,14.58,0.0,0
32234,treatment,19.24,21.8,0
27840,treatment,8.42,9.74,0
21749,treatment,80.58,68.93,1
26416,treatment,8.98,11.04,0
5041,control,44.91,28.69,0
35158,treatment,6.9,25.32,0
15262,control,25.65,14.42,0
10698,control,3.76,0.0,0
5090,control,49.72,53.0,0
30737,treatment,38.66,62.14,0
23336,treatment,36.78,22.42,0
30406,treatment,16.32,0.0,0
39453,treatment,38.99,53.55,0
17974,control,13.59,8.53,0
6948,control,26.93,42.22,0
27087,treatment,25.12,41.58,0
7054,control,23.54,27.56,0
23655,treatment,33.21,6.28,0
26351,treatment,20.34,38.07,0
34302,treatment,3.27,0.0,0
29510,treatment,24.79,8.48,1
3105,control,26.35,34.87,0
38670,treatment,29.68,20.02,0
21344,treatment,23.43,42.21,0
36098,treatment,48.64,19.34,0
20596,treatment,40.75,25.49,0
29488,treatment,1.88,14.41,0
24156,treatment,34.8,29.43,0
20778,treatment,7.0,22.01,0
29043,treatment,20.79,6.81,0
